chrom	start	end	size	missing	extra	gma	miss_normal	extr_normal	coverage	indis	multi
183290150	9	138303769	138303839	70	26	23	0.109091	0.838709677419355	0.741935483870968	31	FALSE	FALSE
183290514	X	433668	433730	62	22	17	0.315789	0.564102564102564	0.435897435897436	39	FALSE	FALSE
183290558	X	455372	455441	69	15	17	0.36	0.46875	0.53125	32	FALSE	FALSE
183290651	X	494501	494594	93	3	5	0.428571	0.375	0.625	8	FALSE	FALSE
183291139	X	755007	755074	67	15	19	0.37037	0.441176470588235	0.558823529411765	34	FALSE	FALSE
183291263	X	840878	840949	71	15	15	0.347826	0.5	0.5	30	FALSE	FALSE
183291267	X	841984	842045	61	24	16	0.298246	0.6	0.4	40	FALSE	FALSE
183291405	X	900573	900640	67	17	17	0.346154	0.5	0.5	34	FALSE	FALSE
183291430	X	914312	914376	64	18	19	0.350877	0.486486486486487	0.513513513513513	37	FALSE	FALSE
183292407	X	1393144	1393211	67	18	16	0.333333	0.529411764705882	0.470588235294118	34	FALSE	FALSE
183292958	X	1710758	1710821	63	19	19	0.344828	0.5	0.5	38	FALSE	FALSE
183293399	X	2193436	2193506	70	13	18	0.38	0.419354838709677	0.580645161290323	31	FALSE	FALSE
183293557	X	2294062	2294124	62	19	20	0.35	0.487179487179487	0.512820512820513	39	FALSE	FALSE
183293680	X	2413981	2414049	68	15	18	0.365385	0.454545454545455	0.545454545454545	33	FALSE	FALSE
183293743	X	2459560	2459627	67	18	16	0.333333	0.529411764705882	0.470588235294118	34	FALSE	FALSE
183293975	X	2639610	2639676	66	19	16	0.326923	0.542857142857143	0.457142857142857	35	FALSE	FALSE
183294048	X	2713147	2713228	81	12	8	0.310345	0.6	0.4	20	FALSE	FALSE
183315354	X	52687131	52687202	71	16	17	0.3125	0.533333333333333	0.566666666666667	30	FALSE	FALSE
183315384	X	52725479	52725547	68	17	16	0.34	0.515151515151515	0.484848484848485	33	FALSE	FALSE
183321809	X	72746067	72746130	63	18	22	0.344262	0.473684210526316	0.578947368421053	38	FALSE	FALSE
183321811	X	72763761	72763822	61	17	19	0.4	0.425	0.475	40	FALSE	FALSE
183321911	X	72974705	72974768	63	21	17	0.321429	0.552631578947368	0.447368421052632	38	FALSE	FALSE
183328369	X	92554597	92554659	62	22	21	0.295082	0.564102564102564	0.538461538461538	39	FALSE	FALSE
183331446	X	101597600	101597663	63	17	19	0.37931	0.447368421052632	0.5	38	FALSE	FALSE
183331453	X	101616126	101616189	63	19	17	0.357143	0.5	0.447368421052632	38	FALSE	FALSE
183331669	X	102310469	102310534	65	18	19	0.339286	0.5	0.527777777777778	36	FALSE	FALSE
183331689	X	102376581	102376646	65	20	18	0.309091	0.555555555555556	0.5	36	FALSE	FALSE
183338371	X	120075555	120075617	62	20	18	0.344828	0.512820512820513	0.461538461538462	39	FALSE	FALSE
183351876	X	155369780	155369860	80	10	10	0.375	0.476190476190476	0.476190476190476	21	FALSE	FALSE
183351950	X	155471388	155471468	80	11	11	0.333333	0.523809523809524	0.523809523809524	21	FALSE	FALSE
183352139	X	156015377	156015442	65	16	16	0.396226	0.444444444444444	0.444444444444444	36	FALSE	FALSE
183352511	Y	433668	433730	62	17	22	0.370968	0.435897435897436	0.564102564102564	39	FALSE	FALSE
183352555	Y	455372	455441	69	17	15	0.333333	0.53125	0.46875	32	FALSE	FALSE
183352648	Y	494501	494594	93	5	3	0.333333	0.625	0.375	8	FALSE	FALSE
183353136	Y	755007	755074	67	19	15	0.32	0.558823529411765	0.441176470588235	34	FALSE	FALSE
183353260	Y	840878	840949	71	15	15	0.347826	0.5	0.5	30	FALSE	FALSE
183353264	Y	841984	842045	61	16	24	0.384615	0.4	0.6	40	FALSE	FALSE
183353402	Y	900573	900640	67	17	17	0.346154	0.5	0.5	34	FALSE	FALSE
183353427	Y	914312	914376	64	19	18	0.339286	0.513513513513513	0.486486486486487	37	FALSE	FALSE
183354404	Y	1393144	1393211	67	16	18	0.358491	0.470588235294118	0.529411764705882	34	FALSE	FALSE
183354955	Y	1710758	1710821	63	19	19	0.344828	0.5	0.5	38	FALSE	FALSE
183355396	Y	2193436	2193506	70	18	13	0.311111	0.580645161290323	0.419354838709677	31	FALSE	FALSE
183355554	Y	2294062	2294124	62	20	19	0.338983	0.512820512820513	0.487179487179487	39	FALSE	FALSE
183355677	Y	2413981	2414049	68	18	15	0.326531	0.545454545454545	0.454545454545455	33	FALSE	FALSE
183355740	Y	2459560	2459627	67	16	18	0.358491	0.470588235294118	0.529411764705882	34	FALSE	FALSE
183355972	Y	2639610	2639676	66	16	19	0.363636	0.457142857142857	0.542857142857143	35	FALSE	FALSE
183356045	Y	2713147	2713228	81	8	12	0.393939	0.4	0.6	20	FALSE	FALSE
183357186	Y	5673794	5673856	62	21	22	0.306452	0.538461538461538	0.564102564102564	39	FALSE	FALSE
183360336	Y	12445493	12445556	63	2	2	0.902439	0.0526315789473684	0.0526315789473684	38	FALSE	FALSE
183363529	Y	17766020	17766085	65	18	18	0.345455	0.5	0.5	36	FALSE	FALSE
183363790	Y	18139924	18139989	65	17	19	0.357143	0.472222222222222	0.527777777777778	36	FALSE	FALSE
183363794	Y	18142858	18142928	70	17	16	0.3125	0.548387096774194	0.516129032258065	31	FALSE	FALSE
183364163	Y	18784895	18784959	64	17	17	0.381818	0.459459459459459	0.459459459459459	37	FALSE	FALSE
183365903	Y	22843659	22843722	63	24	23	0.241935	0.631578947368421	0.605263157894737	38	FALSE	FALSE
183365942	Y	22976242	22976305	63	23	27	0.242424	0.605263157894737	0.710526315789474	38	FALSE	FALSE
183365964	Y	23047898	23047968	70	22	19	0.196078	0.709677419354839	0.612903225806452	31	FALSE	FALSE
183366460	Y	24136608	24136674	66	24	26	0.193548	0.685714285714286	0.742857142857143	35	FALSE	FALSE
183366504	Y	24205974	24206040	66	19	19	0.309091	0.542857142857143	0.542857142857143	35	FALSE	FALSE
183366540	Y	24248474	24248537	63	21	16	0.327273	0.552631578947368	0.421052631578947	38	FALSE	FALSE
183366565	Y	24306792	24306862	70	29	26	0.0517241	0.935483870967742	0.838709677419355	31	FALSE	FALSE
183366636	Y	24477407	24477470	63	25	24	0.222222	0.657894736842105	0.631578947368421	38	FALSE	FALSE
183366674	Y	24609983	24610046	63	25	24	0.222222	0.657894736842105	0.631578947368421	38	FALSE	FALSE
183366696	Y	24681642	24681712	70	21	23	0.2	0.67741935483871	0.741935483870968	31	FALSE	FALSE
183366837	Y	24988392	24988462	70	20	20	0.230769	0.645161290322581	0.645161290322581	31	FALSE	FALSE
183366861	Y	25060062	25060125	63	26	24	0.206349	0.684210526315789	0.631578947368421	38	FALSE	FALSE
183366901	Y	25192634	25192697	63	24	27	0.227273	0.631578947368421	0.710526315789474	38	FALSE	FALSE
183366976	Y	25363280	25363350	70	27	25	0.0877193	0.870967741935484	0.806451612903226	31	FALSE	FALSE
183367002	Y	25421606	25421669	63	16	22	0.377049	0.421052631578947	0.578947368421053	38	FALSE	FALSE
183367034	Y	25464098	25464164	66	18	18	0.333333	0.514285714285714	0.514285714285714	35	FALSE	FALSE
183367078	Y	25533465	25533531	66	22	21	0.245614	0.628571428571429	0.6	35	FALSE	FALSE
183367103	Y	25553625	25553691	66	24	20	0.214286	0.685714285714286	0.571428571428571	35	FALSE	FALSE
183367631	Y	56734754	56734819	65	0	2	0.948718	0	0.0555555555555556	36	FALSE	FALSE
183367785	Y	57201897	57201962	65	17	17	0.37037	0.472222222222222	0.472222222222222	36	FALSE	FALSE
182168479	1	123388	123455	67	30	32	0.0746269	0.882352941176471	0.941176470588235	34	FALSE	FALSE
182168613	1	479399	479466	67	27	28	0.126984	0.794117647058823	0.823529411764706	34	FALSE	FALSE
182218586	1	121162495	121162566	71	22	23	0.166667	0.733333333333333	0.766666666666667	30	FALSE	FALSE
182219648	1	143950124	143950195	71	23	18	0.163265	0.766666666666667	0.6	30	FALSE	FALSE
182244628	1	206181009	206181080	71	21	20	0.196078	0.7	0.666666666666667	30	FALSE	FALSE
182282766	10	46562263	46562348	85	11	8	0.24	0.6875	0.5	16	FALSE	FALSE
182336785	11	48507635	48507703	68	14	17	0.392157	0.424242424242424	0.515151515151515	33	FALSE	FALSE
182337809	11	54678184	54678252	68	17	14	0.354167	0.515151515151515	0.424242424242424	33	FALSE	FALSE
182415384	12	118246173	118246240	67	21	20	0.254545	0.617647058823529	0.588235294117647	34	FALSE	FALSE
182462538	14	18986989	18987067	78	12	10	0.352941	0.521739130434783	0.434782608695652	23	FALSE	FALSE
182497855	15	20815924	20815994	70	15	12	0.386364	0.483870967741935	0.387096774193548	31	FALSE	FALSE
182498152	15	21385017	21385087	70	12	15	0.425532	0.387096774193548	0.483870967741935	31	FALSE	FALSE
182498979	15	23327525	23327590	65	29	29	0.121212	0.805555555555556	0.805555555555556	36	FALSE	FALSE
182537836	16	15241857	15241925	68	15	18	0.365385	0.454545454545455	0.545454545454545	33	FALSE	FALSE
182538658	16	16514796	16514864	68	18	16	0.32	0.545454545454545	0.484848484848485	33	FALSE	FALSE
182547349	16	32301741	32301804	63	21	16	0.327273	0.552631578947368	0.421052631578947	38	FALSE	FALSE
182547988	16	33508011	33508074	63	17	22	0.360656	0.447368421052632	0.578947368421053	38	FALSE	FALSE
182571270	16	90183481	90183548	67	29	34	0.0869565	0.852941176470588	1	34	FALSE	FALSE
182580826	17	18492070	18492138	68	19	15	0.306122	0.575757575757576	0.454545454545455	33	FALSE	FALSE
182581794	17	20452202	20452270	68	14	19	0.377358	0.424242424242424	0.575757575757576	33	FALSE	FALSE
182584567	17	30185236	30185299	63	1	0	0.974359	0.0263157894736842	0	38	FALSE	FALSE
182592666	17	46334389	46334457	68	26	21	0.145455	0.787878787878788	0.636363636363636	33	FALSE	FALSE
182592753	17	46552242	46552310	68	23	28	0.177419	0.696969696969697	0.848484848484849	33	FALSE	FALSE
182614933	18	11639504	11639569	65	0	1	0.973684	0	0.0277777777777778	36	FALSE	FALSE
182616265	18	14524736	14524801	65	16	17	0.388889	0.444444444444444	0.472222222222222	36	FALSE	FALSE
182640437	19	185540	185607	67	30	27	0.0806452	0.882352941176471	0.794117647058823	34	FALSE	FALSE
182713216	2	89586429	89586493	64	20	19	0.315789	0.540540540540541	0.513513513513513	37	FALSE	FALSE
182713519	2	90254075	90254141	66	30	28	0.09375	0.857142857142857	0.8	35	FALSE	FALSE
182714086	2	91660742	91660806	64	19	20	0.327586	0.513513513513513	0.540540540540541	37	FALSE	FALSE
182715102	2	95774511	95774579	68	20	19	0.264151	0.606060606060606	0.575757575757576	33	FALSE	FALSE
182715174	2	96050003	96050071	68	21	20	0.240741	0.636363636363636	0.606060606060606	33	FALSE	FALSE
182715784	2	97606093	97606161	68	22	23	0.210526	0.666666666666667	0.696969696969697	33	FALSE	FALSE
182720390	2	109974870	109974941	71	25	24	0.109091	0.833333333333333	0.8	30	FALSE	FALSE
182720483	2	110272833	110272904	71	19	27	0.206897	0.633333333333333	0.9	30	FALSE	FALSE
182798708	21	5084556	5084620	64	21	17	0.309091	0.567567567567568	0.459459459459459	37	FALSE	FALSE
182799040	21	6144797	6144877	80	13	12	0.264706	0.619047619047619	0.571428571428571	21	FALSE	FALSE
182799275	21	6912458	6912525	67	19	16	0.313725	0.558823529411765	0.470588235294118	34	FALSE	FALSE
182801232	21	13628564	13628629	65	17	17	0.37037	0.472222222222222	0.472222222222222	36	FALSE	FALSE
182801290	21	13777506	13777573	67	16	19	0.351852	0.470588235294118	0.558823529411765	34	FALSE	FALSE
182814237	21	43385671	43385747	76	13	11	0.351351	0.52	0.44	25	FALSE	FALSE
182814248	21	43393393	43393473	80	12	14	0.277778	0.571428571428571	0.666666666666667	21	FALSE	FALSE
182817980	22	15709602	15709680	78	10	12	0.388889	0.434782608695652	0.521739130434783	23	FALSE	FALSE
182819314	22	18490028	18490091	63	34	38	0.0649351	0.894736842105263	1	38	FALSE	FALSE
182819363	22	18593824	18593889	65	23	28	0.215385	0.638888888888889	0.777777777777778	36	FALSE	FALSE
182819425	22	18747397	18747460	63	32	36	0.0933333	0.842105263157895	0.947368421052632	38	FALSE	FALSE
182819461	22	18841290	18841356	66	25	27	0.174603	0.714285714285714	0.771428571428571	35	FALSE	FALSE
182820131	22	20352378	20352441	63	33	38	0.0779221	0.868421052631579	1	38	FALSE	FALSE
182820504	22	21134693	21134759	66	29	26	0.112903	0.828571428571429	0.742857142857143	35	FALSE	FALSE
182820523	22	21181319	21181382	63	34	36	0.0666667	0.894736842105263	0.947368421052632	38	FALSE	FALSE
182820570	22	21275786	21275852	66	26	28	0.15625	0.742857142857143	0.8	35	FALSE	FALSE
182820705	22	21533343	21533408	65	24	22	0.220339	0.666666666666667	0.611111111111111	36	FALSE	FALSE
182822501	22	25229854	25229927	73	13	13	0.380952	0.464285714285714	0.464285714285714	28	FALSE	FALSE
182822639	22	25457677	25457750	73	13	13	0.380952	0.464285714285714	0.464285714285714	28	FALSE	FALSE
182822643	22	25462887	25462952	65	0	1	0.973684	0	0.0277777777777778	36	FALSE	FALSE
182909190	3	198233941	198234008	67	29	28	0.0952381	0.852941176470588	0.823529411764706	34	FALSE	FALSE
182997611	5	37450812	37450888	76	1	0	0.961538	0.04	0	25	FALSE	FALSE
183008084	5	69992375	69992444	69	17	15	0.333333	0.53125	0.46875	32	FALSE	FALSE
183008526	5	70867449	70867518	69	15	17	0.36	0.46875	0.53125	32	FALSE	FALSE
183008631	5	71054794	71054885	91	5	5	0.375	0.5	0.5	10	FALSE	FALSE
183049270	5	181339485	181339552	67	29	33	0.0882353	0.852941176470588	0.970588235294118	34	FALSE	FALSE
183130742	7	38348629	38348702	73	16	15	0.295455	0.571428571428571	0.535714285714286	28	FALSE	FALSE
183130750	7	38357788	38357861	73	15	16	0.311111	0.535714285714286	0.571428571428571	28	FALSE	FALSE
183146495	7	73186031	73186098	67	20	24	0.254237	0.588235294117647	0.705882352941177	34	FALSE	FALSE
183147621	7	74739417	74739484	67	22	22	0.22807	0.647058823529412	0.647058823529412	34	FALSE	FALSE
183147679	7	74845111	74845177	66	16	18	0.37037	0.457142857142857	0.514285714285714	35	FALSE	FALSE
183147929	7	75206582	75206649	67	24	20	0.2	0.705882352941177	0.588235294117647	34	FALSE	FALSE
183240802	9	59771	59842	71	23	20	0.156863	0.766666666666667	0.666666666666667	30	FALSE	FALSE
183255390	9	40323787	40323853	66	22	27	0.222222	0.628571428571429	0.771428571428571	35	FALSE	FALSE
183255399	9	40347254	40347333	79	12	10	0.333333	0.545454545454545	0.454545454545455	22	FALSE	FALSE
183255588	9	40649613	40649698	85	8	8	0.36	0.5	0.5	16	FALSE	FALSE
183258304	9	64463815	64463881	66	27	23	0.152542	0.771428571428571	0.657142857142857	35	FALSE	FALSE
183259186	9	66028978	66029057	79	9	12	0.4	0.409090909090909	0.545454545454545	22	FALSE	FALSE
183259194	9	66052452	66052518	66	25	26	0.177419	0.714285714285714	0.742857142857143	35	FALSE	FALSE
183259963	9	68371000	68371071	71	23	24	0.145455	0.766666666666667	0.8	30	FALSE	FALSE
183267477	9	87914970	87915036	66	15	18	0.388889	0.428571428571429	0.514285714285714	35	FALSE	FALSE
183267479	9	87918439	87918505	66	18	15	0.352941	0.514285714285714	0.428571428571429	35	FALSE	FALSE
183290147	9	138291995	138292062	67	31	26	0.0655738	0.911764705882353	0.764705882352941	34	FALSE	FALSE
183290270	X	285639	285709	70	14	17	0.367347	0.451612903225806	0.548387096774194	31	FALSE	FALSE
183290370	X	332062	332126	64	17	20	0.362069	0.459459459459459	0.540540540540541	37	FALSE	FALSE
183290397	X	349911	349979	68	18	15	0.326531	0.545454545454545	0.454545454545455	33	FALSE	FALSE
183290704	X	528783	528853	70	15	16	0.354167	0.483870967741935	0.516129032258065	31	FALSE	FALSE
183290761	X	551799	551869	70	18	13	0.311111	0.580645161290323	0.419354838709677	31	FALSE	FALSE
183290813	X	573299	573370	71	17	13	0.318182	0.566666666666667	0.433333333333333	30	FALSE	FALSE
183291156	X	768609	768674	65	16	20	0.368421	0.444444444444444	0.555555555555556	36	FALSE	FALSE
183291187	X	797097	797166	69	17	15	0.333333	0.53125	0.46875	32	FALSE	FALSE
183292176	X	1281812	1281876	64	20	17	0.327273	0.540540540540541	0.459459459459459	37	FALSE	FALSE
183292799	X	1600709	1600774	65	15	21	0.37931	0.416666666666667	0.583333333333333	36	FALSE	FALSE
183293797	X	2485935	2485998	63	20	18	0.333333	0.526315789473684	0.473684210526316	38	FALSE	FALSE
183294027	X	2691414	2691477	63	22	16	0.309091	0.578947368421053	0.421052631578947	38	FALSE	FALSE
183295217	X	3856926	3856991	65	17	16	0.377358	0.472222222222222	0.444444444444444	36	FALSE	FALSE
183295240	X	3895350	3895415	65	17	17	0.37037	0.472222222222222	0.472222222222222	36	FALSE	FALSE
183310345	X	40935707	40935774	67	20	21	0.267857	0.588235294117647	0.617647058823529	34	FALSE	FALSE
183350715	X	152685219	152685304	85	7	9	0.384615	0.4375	0.5625	16	FALSE	FALSE
183350753	X	152783172	152783257	85	8	7	0.375	0.5	0.4375	16	FALSE	FALSE
183352267	Y	285639	285709	70	17	14	0.326087	0.548387096774194	0.451612903225806	31	FALSE	FALSE
183352367	Y	332062	332126	64	20	17	0.327273	0.540540540540541	0.459459459459459	37	FALSE	FALSE
183352394	Y	349911	349979	68	15	18	0.365385	0.454545454545455	0.545454545454545	33	FALSE	FALSE
183352701	Y	528783	528853	70	16	15	0.340426	0.516129032258065	0.483870967741935	31	FALSE	FALSE
183352758	Y	551799	551869	70	13	18	0.38	0.419354838709677	0.580645161290323	31	FALSE	FALSE
183352810	Y	573299	573370	71	13	17	0.375	0.433333333333333	0.566666666666667	30	FALSE	FALSE
183353153	Y	768609	768674	65	20	16	0.320755	0.555555555555556	0.444444444444444	36	FALSE	FALSE
183353184	Y	797097	797166	69	15	17	0.36	0.46875	0.53125	32	FALSE	FALSE
183354173	Y	1281812	1281876	64	17	20	0.362069	0.459459459459459	0.540540540540541	37	FALSE	FALSE
183354796	Y	1600709	1600774	65	21	15	0.307692	0.583333333333333	0.416666666666667	36	FALSE	FALSE
183355794	Y	2485935	2485998	63	18	20	0.355932	0.473684210526316	0.526315789473684	38	FALSE	FALSE
183356024	Y	2691414	2691477	63	16	22	0.377049	0.421052631578947	0.578947368421053	38	FALSE	FALSE
183364062	Y	18560547	18560611	64	17	19	0.368421	0.459459459459459	0.513513513513513	37	FALSE	FALSE
183367127	Y	25585164	25585230	66	16	19	0.363636	0.457142857142857	0.542857142857143	35	FALSE	FALSE
182168540	1	364043	364116	73	23	19	0.125	0.821428571428571	0.678571428571429	28	FALSE	FALSE
182168641	1	593107	593180	73	13	13	0.380952	0.464285714285714	0.464285714285714	28	FALSE	FALSE
182206137	1	85525029	85525098	69	18	13	0.326087	0.5625	0.40625	32	FALSE	FALSE
182220751	1	145537905	145537974	69	14	18	0.372549	0.4375	0.5625	32	FALSE	FALSE
182282283	10	45682093	45682170	77	16	15	0.225	0.666666666666667	0.625	24	FALSE	FALSE
182282723	10	46489940	46490015	75	1	1	0.928571	0.0384615384615385	0.0384615384615385	26	FALSE	FALSE
182282800	10	46629159	46629224	65	20	18	0.309091	0.555555555555556	0.5	36	FALSE	FALSE
182283161	10	47520169	47520259	90	7	6	0.277778	0.636363636363636	0.545454545454545	11	FALSE	FALSE
182283346	10	48028242	48028332	90	6	7	0.315789	0.545454545454545	0.636363636363636	11	FALSE	FALSE
182284047	10	49991997	49992074	77	15	12	0.27027	0.625	0.5	24	FALSE	FALSE
182462868	14	19693500	19693581	81	13	11	0.25	0.65	0.55	20	FALSE	FALSE
182506983	15	43618338	43618412	74	14	13	0.341463	0.518518518518518	0.481481481481481	27	FALSE	FALSE
182507028	15	43717800	43717874	74	13	14	0.357143	0.481481481481481	0.518518518518518	27	FALSE	FALSE
182537591	16	14825572	14825643	71	20	19	0.22	0.666666666666667	0.633333333333333	30	FALSE	FALSE
182537619	16	14862805	14862875	70	15	15	0.361702	0.483870967741935	0.483870967741935	31	FALSE	FALSE
182539706	16	18533317	18533387	70	15	15	0.361702	0.483870967741935	0.483870967741935	31	FALSE	FALSE
182539717	16	18566113	18566190	77	10	14	0.384615	0.416666666666667	0.583333333333333	24	FALSE	FALSE
182539729	16	18570302	18570373	71	19	20	0.235294	0.633333333333333	0.666666666666667	30	FALSE	FALSE
182592649	17	46304665	46304731	66	26	21	0.175439	0.742857142857143	0.6	35	FALSE	FALSE
182592732	17	46522241	46522307	66	28	24	0.133333	0.8	0.685714285714286	35	FALSE	FALSE
182610692	17	83222466	83222539	73	20	23	0.173077	0.714285714285714	0.821428571428571	28	FALSE	FALSE
182616327	18	14641098	14641166	68	17	13	0.361702	0.515151515151515	0.393939393939394	33	FALSE	FALSE
182714567	2	94581393	94581458	65	0	1	0.973684	0	0.0277777777777778	36	FALSE	FALSE
182714971	2	95464193	95464263	70	16	16	0.333333	0.516129032258065	0.516129032258065	31	FALSE	FALSE
182715046	2	95612473	95612543	70	16	16	0.333333	0.516129032258065	0.516129032258065	31	FALSE	FALSE
182728757	2	131217961	131218034	73	13	12	0.390244	0.464285714285714	0.428571428571429	28	FALSE	FALSE
182799267	21	6859756	6859828	72	13	15	0.377778	0.448275862068966	0.517241379310345	29	FALSE	FALSE
182799423	21	7570068	7570138	70	23	26	0.155172	0.741935483870968	0.838709677419355	31	FALSE	FALSE
182800594	21	10053744	10053810	66	0	1	0.972973	0	0.0285714285714286	35	FALSE	FALSE
182800719	21	10369046	10369113	67	18	17	0.326923	0.529411764705882	0.5	34	FALSE	FALSE
182801180	21	13517338	13517406	68	13	18	0.403846	0.393939393939394	0.545454545454545	33	FALSE	FALSE
182801280	21	13724774	13724846	72	15	13	0.348837	0.517241379310345	0.448275862068966	29	FALSE	FALSE
182817064	22	11021952	11022019	67	17	18	0.339623	0.5	0.529411764705882	34	FALSE	FALSE
182817151	22	11144687	11144757	70	16	16	0.333333	0.516129032258065	0.516129032258065	31	FALSE	FALSE
182818406	22	16506500	16506570	70	16	16	0.333333	0.516129032258065	0.516129032258065	31	FALSE	FALSE
